Unnamed: 0,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
3872,9.5,Regular,0.035151215,Fruits and Vegetables,171.8448,OUT046,1997,Small,Tier 1,Supermarket Type1,2556.672
5597,20.7,Regular,0.04745185,Dairy,214.6876,OUT013,1987,High,Tier 3,Supermarket Type1,3001.4264
4077,17.5,Low Fat,0.052740763,Snack Foods,103.799,OUT017,2007,Medium,Tier 2,Supermarket Type1,1135.189
4918,19.7,Low Fat,0.066935459,Snack Foods,177.537,OUT046,1997,Small,Tier 1,Supermarket Type1,3175.866
5157,11.6,Regular,0.009763021,Snack Foods,226.2404,OUT046,1997,Small,Tier 1,Supermarket Type1,1800.3232
1748,9.285,Regular,0.021049215,Snack Foods,161.0578,OUT045,2002,Medium,Tier 2,Supermarket Type1,2406.867
7944,10.6,Regular,0.033052168,Breakfast,49.7008,OUT046,1997,Small,Tier 1,Supermarket Type1,961.4152
6755,17.35,Regular,0.027653795,Canned,88.0856,OUT049,1999,Medium,Tier 1,Supermarket Type1,1318.284
5214,7.075,Low Fat,0.058437653,Dairy,143.0128,OUT049,1999,Medium,Tier 1,Supermarket Type1,1150.5024
3133,17.0,Regular,0.026563851,Canned,141.247,OUT035,2004,Small,Tier 2,Supermarket Type1,3292.381
5513,12.15,Low Fat,0.044591774,Household,59.6562,OUT027,1985,Medium,Tier 3,Supermarket Type3,2192.4794
2910,14.1,Low Fat,0.089660816,Canned,140.0496,OUT035,2004,Small,Tier 2,Supermarket Type1,1411.496
2662,7.39,Low Fat,0.092705683,Household,251.9066,OUT013,1987,High,Tier 3,Supermarket Type1,4267.1122
6564,14.85,Regular,0.035456465,Fruits and Vegetables,162.2578,OUT017,2007,Medium,Tier 2,Supermarket Type1,3690.5294
4220,6.55,Regular,0.034800079,Breads,157.5288,OUT017,2007,Medium,Tier 2,Supermarket Type1,1571.288
3113,6.44,Low Fat,0.132590283,Breads,98.17,OUT010,1998,Medium,Tier 3,Grocery Store,199.74
2154,8.895,Low Fat,0.026397141,Frozen Foods,207.8954,OUT045,2002,Medium,Tier 2,Supermarket Type1,3542.7218
1344,12.85,Low Fat,0.033172957,Snack Foods,172.0422,OUT035,2004,Small,Tier 2,Supermarket Type1,5345.7082
8374,5.175,Low Fat,0.037391881,Canned,83.2224,OUT035,2004,Small,Tier 2,Supermarket Type1,1789.6704
6633,11.5,Low Fat,0.171050595,Snack Foods,126.3704,OUT035,2004,Small,Tier 2,Supermarket Type1,3880.2824
8331,20.25,Regular,0.018805105,Fruits and Vegetables,220.6772,OUT046,1997,Small,Tier 1,Supermarket Type1,2223.772
4710,15.1,Low Fat,0.0,Fruits and Vegetables,216.4166,OUT045,2002,Medium,Tier 2,Supermarket Type1,2830.3158
952,12.15,Low Fat,0.0514111,Breads,33.0558,OUT027,1985,Medium,Tier 3,Supermarket Type3,984.7182
3519,7.31,Low Fat,0.026830586,Snack Foods,108.057,OUT049,1999,Medium,Tier 1,Supermarket Type1,2087.283
6994,12.15,Low Fat,0.025960174,Snack Foods,214.885,OUT027,1985,Medium,Tier 3,Supermarket Type3,4976.855
1504,12.15,Low Fat,0.118099673,Household,262.891,OUT027,1985,Medium,Tier 3,Supermarket Type3,5522.811
5310,8.26,Low Fat,0.057585723,Hard Drinks,113.7834,OUT010,1998,Medium,Tier 3,Grocery Store,115.1834
1806,7.895,Regular,0.061124626,Breakfast,58.5588,OUT013,1987,High,Tier 3,Supermarket Type1,171.7764
5261,9.8,Regular,0.063805139,Fruits and Vegetables,117.3492,OUT035,2004,Small,Tier 2,Supermarket Type1,810.9444
1121,6.71,Regular,0.029535852,Baking Goods,67.5142,OUT013,1987,High,Tier 3,Supermarket Type1,593.2278
5046,7.02,Low Fat,0.049942926,Dairy,82.425,OUT049,1999,Medium,Tier 1,Supermarket Type1,1414.825
8018,12.15,Regular,0.0,Canned,100.3674,OUT027,1985,Medium,Tier 3,Supermarket Type3,1833.6132
5306,19.85,Low Fat,0.044489064,Dairy,89.4856,OUT035,2004,Small,Tier 2,Supermarket Type1,1054.6272
4279,5.655,Low Fat,0.175047104,Soft Drinks,146.9102,OUT035,2004,Small,Tier 2,Supermarket Type1,1895.5326
5349,9.8,Regular,0.045258247,Baking Goods,35.9874,OUT035,2004,Small,Tier 2,Supermarket Type1,282.2992
3801,9.5,Regular,0.022054553,Meat,195.4452,OUT035,2004,Small,Tier 2,Supermarket Type1,4502.1396
5263,12.15,Regular,0.028871235,Snack Foods,188.7898,OUT027,1985,Medium,Tier 3,Supermarket Type3,2057.9878
5739,8.155,Low Fat,0.119937231,Meat,189.153,OUT018,2009,Medium,Tier 3,Supermarket Type2,2087.283
3680,18.85,Low Fat,0.036241797,Meat,57.3562,OUT017,2007,Medium,Tier 2,Supermarket Type1,1007.3554
416,10.195,Regular,0.017627888,Starchy Foods,239.6538,OUT035,2004,Small,Tier 2,Supermarket Type1,2403.538
2973,8.315,Regular,0.035627489,Baking Goods,146.6444,OUT049,1999,Medium,Tier 1,Supermarket Type1,870.8664
6851,7.68,Low Fat,0.152429537,Health and Hygiene,85.5224,OUT013,1987,High,Tier 3,Supermarket Type1,1278.336
2431,12.15,Low Fat,0.03976832,Others,83.9908,OUT027,1985,Medium,Tier 3,Supermarket Type3,2348.9424
8069,19.0,Low Fat,0.129309277,Household,188.8872,OUT035,2004,Small,Tier 2,Supermarket Type1,3592.6568
564,6.785,Regular,0.022970468,Snack Foods,211.0928,OUT035,2004,Small,Tier 2,Supermarket Type1,4418.2488
2526,15.15,Regular,0.066551268,Frozen Foods,144.676,OUT017,2007,Medium,Tier 2,Supermarket Type1,3954.852
4011,19.35,Low Fat,0.016705436,Frozen Foods,120.8098,OUT017,2007,Medium,Tier 2,Supermarket Type1,3374.2744
1224,6.59,Low Fat,0.043828293,Household,121.4098,OUT010,1998,Medium,Tier 3,Grocery Store,241.0196
142,12.8,Low Fat,0.091221855,Others,105.5938,OUT045,2002,Medium,Tier 2,Supermarket Type1,2143.876
4371,15.35,Low Fat,0.01404119,Frozen Foods,38.419,OUT049,1999,Medium,Tier 1,Supermarket Type1,476.047
1490,12.15,Low Fat,0.062294473,Snack Foods,242.417,OUT019,1985,Small,Tier 1,Grocery Store,486.034
6848,6.03,Low Fat,0.022796178,Dairy,178.1028,OUT018,2009,Medium,Tier 3,Supermarket Type2,1416.8224
3298,17.75,Low Fat,0.097909084,Health and Hygiene,242.1196,OUT045,2002,Medium,Tier 2,Supermarket Type1,4097.3332
7218,17.35,Low Fat,0.0,Frozen Foods,72.2038,OUT017,2007,Medium,Tier 2,Supermarket Type1,886.8456
3934,9.695,Low Fat,0.113939434,Health and Hygiene,160.2604,OUT046,1997,Small,Tier 1,Supermarket Type1,1901.5248
4310,15.1,Low Fat,0.0,Snack Foods,197.211,OUT010,1998,Medium,Tier 3,Grocery Store,196.411
2653,17.7,Low Fat,0.088305201,Dairy,182.3292,OUT017,2007,Medium,Tier 2,Supermarket Type1,4195.8716
2004,5.405,Regular,0.053730029,Canned,199.0742,OUT045,2002,Medium,Tier 2,Supermarket Type1,4777.7808
1194,12.15,Regular,0.032750291,Snack Foods,112.1518,OUT027,1985,Medium,Tier 3,Supermarket Type3,5351.0346
3574,15.7,Regular,0.027594064,Canned,171.179,OUT013,1987,High,Tier 3,Supermarket Type1,1867.569
3455,7.145,Low Fat,0.017814518,Frozen Foods,159.8578,OUT049,1999,Medium,Tier 1,Supermarket Type1,2246.4092
7832,12.15,Low Fat,0.079755214,Health and Hygiene,36.6506,OUT018,2009,Medium,Tier 3,Supermarket Type2,493.3578
1756,7.285,Low Fat,0.031327839,Household,174.6054,OUT017,2007,Medium,Tier 2,Supermarket Type1,2976.7918
497,12.15,Regular,0.100277876,Fruits and Vegetables,196.8768,OUT027,1985,Medium,Tier 3,Supermarket Type3,7094.7648
4626,17.0,Regular,0.026622757,Canned,144.247,OUT045,2002,Medium,Tier 2,Supermarket Type1,3149.234
3454,20.7,Low Fat,0.169667145,Canned,183.5266,OUT013,1987,High,Tier 3,Supermarket Type1,4426.2384
870,6.75,Regular,0.108148913,Dairy,95.6752,OUT013,1987,High,Tier 3,Supermarket Type1,958.752
912,20.6,Low Fat,0.082935004,Baking Goods,119.5756,OUT013,1987,High,Tier 3,Supermarket Type1,2665.8632
721,12.15,Regular,0.045243613,Dairy,146.8102,OUT027,1985,Medium,Tier 3,Supermarket Type3,3499.4448
6871,12.15,Regular,0.116793684,Snack Foods,41.0112,OUT019,1985,Small,Tier 1,Grocery Store,42.6112
8473,14.7,Low Fat,0.035016091,Hard Drinks,144.3128,OUT010,1998,Medium,Tier 3,Grocery Store,431.4384
6427,19.35,Low Fat,0.03322326,Meat,172.0738,OUT018,2009,Medium,Tier 3,Supermarket Type2,3301.7022
4779,14.3,Regular,0.065195229,Fruits and Vegetables,88.9856,OUT035,2004,Small,Tier 2,Supermarket Type1,1669.8264
1496,7.68,Low Fat,0.255348289,Health and Hygiene,84.4224,OUT010,1998,Medium,Tier 3,Grocery Store,170.4448
4995,5.82,Regular,0.077475884,Fruits and Vegetables,255.333,OUT045,2002,Medium,Tier 2,Supermarket Type1,4870.327
1520,8.235,Low Fat,0.08259502,Baking Goods,149.1076,OUT045,2002,Medium,Tier 2,Supermarket Type1,1182.4608
5639,12.15,Regular,0.037962696,Dairy,97.5726,OUT027,1985,Medium,Tier 3,Supermarket Type3,978.726
2746,4.88,Regular,0.133382115,Baking Goods,55.0298,OUT013,1987,High,Tier 3,Supermarket Type1,647.1576
4113,18.2,Low Fat,0.0,Health and Hygiene,44.1086,OUT045,2002,Medium,Tier 2,Supermarket Type1,1115.215
314,16.7,Regular,0.052368061,Frozen Foods,112.7176,OUT013,1987,High,Tier 3,Supermarket Type1,801.6232
4084,17.5,Low Fat,0.026195131,Snack Foods,252.6356,OUT045,2002,Medium,Tier 2,Supermarket Type1,2543.356
7105,12.15,Regular,0.133347119,Dairy,193.0794,OUT019,1985,Small,Tier 1,Grocery Store,975.397
108,12.15,Low Fat,0.278974075,Soft Drinks,225.372,OUT019,1985,Small,Tier 1,Grocery Store,679.116
1754,9.195,Regular,0.204713036,Fruits and Vegetables,101.0016,OUT010,1998,Medium,Tier 3,Grocery Store,202.4032
6195,20.7,Low Fat,0.039467795,Household,151.7366,OUT017,2007,Medium,Tier 2,Supermarket Type1,604.5464
1351,20.5,Low Fat,0.0,Fruits and Vegetables,90.883,OUT010,1998,Medium,Tier 3,Grocery Store,89.883
3129,7.52,Regular,0.044091657,Baking Goods,182.995,OUT049,1999,Medium,Tier 1,Supermarket Type1,3844.995
4975,7.59,Regular,0.145335007,Fruits and Vegetables,173.108,OUT045,2002,Medium,Tier 2,Supermarket Type1,2077.296
4885,13.65,Regular,0.031508924,Canned,98.77,OUT045,2002,Medium,Tier 2,Supermarket Type1,1697.79
480,9.5,Regular,0.010907967,Snack Foods,182.3608,OUT013,1987,High,Tier 3,Supermarket Type1,2940.1728
3905,8.365,Low Fat,0.071846495,Hard Drinks,37.9506,OUT046,1997,Small,Tier 1,Supermarket Type1,569.259
1973,12.1,Low Fat,0.029827665,Soft Drinks,144.3444,OUT049,1999,Medium,Tier 1,Supermarket Type1,2612.5992
336,5.5,Low Fat,0.04709821,Others,101.3016,OUT046,1997,Small,Tier 1,Supermarket Type1,3339.6528
2764,12.15,Low Fat,0.026552056,Canned,56.2246,OUT027,1985,Medium,Tier 3,Supermarket Type3,1737.738
5547,7.945,Low Fat,0.01596609,Snack Foods,163.521,OUT017,2007,Medium,Tier 2,Supermarket Type1,1794.331
6217,9.8,Low Fat,0.090649107,Others,194.3478,OUT045,2002,Medium,Tier 2,Supermarket Type1,4649.9472
5015,19.25,Low Fat,0.102188428,Dairy,54.3956,OUT018,2009,Medium,Tier 3,Supermarket Type2,1201.1032
6055,17.7,Low Fat,0.116542484,Snack Foods,182.6266,OUT046,1997,Small,Tier 1,Supermarket Type1,3504.1054
524,8.895,Low Fat,0.124967595,Household,112.7544,OUT045,2002,Medium,Tier 2,Supermarket Type1,3467.4864
4888,14.85,Regular,0.019495051,Dairy,261.291,OUT013,1987,High,Tier 3,Supermarket Type1,10256.649
6984,12.15,Regular,0.041370245,Frozen Foods,46.2376,OUT027,1985,Medium,Tier 3,Supermarket Type3,814.9392
4003,10.195,Low Fat,0.0,Hard Drinks,114.086,OUT046,1997,Small,Tier 1,Supermarket Type1,1810.976
2809,7.5,Low Fat,0.054610829,Frozen Foods,237.1906,OUT010,1998,Medium,Tier 3,Grocery Store,237.6906
724,10.1,Regular,0.045950475,Snack Foods,38.2848,OUT017,2007,Medium,Tier 2,Supermarket Type1,1230.3984
765,12.15,Regular,0.058516562,Fruits and Vegetables,164.1552,OUT049,1999,Medium,Tier 1,Supermarket Type1,5198.5664
4778,15.15,Regular,0.012332667,Snack Foods,130.0284,OUT017,2007,Medium,Tier 2,Supermarket Type1,3559.3668
4387,17.0,Low Fat,0.052209303,Health and Hygiene,122.373,OUT046,1997,Small,Tier 1,Supermarket Type1,2586.633
4951,12.15,Low Fat,0.015359722,Household,163.7526,OUT027,1985,Medium,Tier 3,Supermarket Type3,1973.4312
307,7.075,Low Fat,0.0,Frozen Foods,98.0068,OUT018,2009,Medium,Tier 3,Supermarket Type2,874.8612
1278,13.15,Low Fat,0.022924552,Fruits and Vegetables,157.892,OUT017,2007,Medium,Tier 2,Supermarket Type1,1917.504
348,19.2,Low Fat,0.077628053,Household,197.611,OUT049,1999,Medium,Tier 1,Supermarket Type1,3142.576
4303,5.655,Low Fat,0.0,Soft Drinks,147.5102,OUT046,1997,Small,Tier 1,Supermarket Type1,1166.4816
6869,12.15,Regular,0.170382726,Frozen Foods,45.2718,OUT019,1985,Small,Tier 1,Grocery Store,47.2718
6703,9.8,Low Fat,0.047260402,Baking Goods,102.8016,OUT049,1999,Medium,Tier 1,Supermarket Type1,1922.8304
6129,12.15,Low Fat,0.030208465,Health and Hygiene,35.4874,OUT027,1985,Medium,Tier 3,Supermarket Type3,1693.7952
7988,20.0,Regular,0.10399676,Canned,107.4622,OUT013,1987,High,Tier 3,Supermarket Type1,1587.933
1791,12.15,Low Fat,0.081014461,Baking Goods,98.8384,OUT019,1985,Small,Tier 1,Grocery Store,492.692
4590,8.355,Low Fat,0.187939003,Canned,146.9418,OUT045,2002,Medium,Tier 2,Supermarket Type1,1029.9926
6625,13.8,Regular,0.064195136,Fruits and Vegetables,75.8012,OUT035,2004,Small,Tier 2,Supermarket Type1,1138.518
4252,9.8,Low Fat,0.090448534,Others,194.5478,OUT035,2004,Small,Tier 2,Supermarket Type1,774.9912
6220,16.2,Regular,0.016679232,Frozen Foods,96.3726,OUT049,1999,Medium,Tier 1,Supermarket Type1,2740.4328
2053,12.15,Low Fat,0.0,Fruits and Vegetables,55.7298,OUT027,1985,Medium,Tier 3,Supermarket Type3,2804.3496
4394,8.895,Low Fat,0.075757177,Hard Drinks,233.8616,OUT018,2009,Medium,Tier 3,Supermarket Type2,937.4464
5820,18.7,Low Fat,0.014622625,Soft Drinks,52.0324,OUT045,2002,Medium,Tier 2,Supermarket Type1,1090.5804
71,15.85,Regular,0.121531501,Baking Goods,59.222,OUT013,1987,High,Tier 3,Supermarket Type1,599.22
5686,9.065,Low Fat,0.115307979,Frozen Foods,97.0094,OUT035,2004,Small,Tier 2,Supermarket Type1,856.8846
2759,11.1,Low Fat,0.033102681,Household,116.6124,OUT035,2004,Small,Tier 2,Supermarket Type1,1540.6612
7461,13.8,Low Fat,0.01326146,Canned,108.0254,OUT035,2004,Small,Tier 2,Supermarket Type1,759.6778
7318,7.75,Regular,0.083268523,Frozen Foods,32.9558,OUT018,2009,Medium,Tier 3,Supermarket Type2,101.8674
5337,12.15,Low Fat,0.006770252,Others,124.473,OUT049,1999,Medium,Tier 1,Supermarket Type1,1231.73
3478,21.25,Low Fat,0.019423232,Snack Foods,120.8756,OUT046,1997,Small,Tier 1,Supermarket Type1,3150.5656
6656,13.8,Low Fat,0.097251621,Dairy,245.7802,OUT010,1998,Medium,Tier 3,Grocery Store,245.6802
5887,9.195,Low Fat,0.101294945,Baking Goods,46.2744,OUT046,1997,Small,Tier 1,Supermarket Type1,1086.5856
4981,12.15,Regular,0.03443677,Breads,156.5288,OUT027,1985,Medium,Tier 3,Supermarket Type3,4870.9928
1260,16.0,Low Fat,0.057012606,Dairy,225.0404,OUT013,1987,High,Tier 3,Supermarket Type1,5851.0504
1666,9.195,Regular,0.04731256,Frozen Foods,50.7666,OUT018,2009,Medium,Tier 3,Supermarket Type2,512.666
8373,12.15,Low Fat,0.042758477,Fruits and Vegetables,88.4172,OUT027,1985,Medium,Tier 3,Supermarket Type3,2051.9956
8421,10.895,Low Fat,0.064939211,Fruits and Vegetables,194.1794,OUT018,2009,Medium,Tier 3,Supermarket Type2,2340.9528
4687,20.25,Low Fat,0.058935522,Household,246.646,OUT046,1997,Small,Tier 1,Supermarket Type1,2463.46
4556,15.1,Regular,0.096491904,Meat,134.4942,OUT018,2009,Medium,Tier 3,Supermarket Type2,1854.9188
2167,16.35,Low Fat,0.013393537,Others,106.028,OUT045,2002,Medium,Tier 2,Supermarket Type1,1065.28
1445,12.15,Low Fat,0.058827583,Household,110.4912,OUT019,1985,Small,Tier 1,Grocery Store,436.7648
2533,12.15,Low Fat,0.06912336,Soft Drinks,106.0938,OUT027,1985,Medium,Tier 3,Supermarket Type3,2787.0388
1695,12.5,Low Fat,0.020680499,Breads,197.2742,OUT013,1987,High,Tier 3,Supermarket Type1,2587.9646
2892,7.27,Low Fat,0.046631836,Health and Hygiene,98.4384,OUT049,1999,Medium,Tier 1,Supermarket Type1,1576.6144
1095,8.02,Low Fat,0.111419588,Snack Foods,154.3998,OUT035,2004,Small,Tier 2,Supermarket Type1,3383.5956
6646,12.15,Regular,0.073541072,Frozen Foods,192.282,OUT019,1985,Small,Tier 1,Grocery Store,386.164
6466,8.68,Low Fat,0.008828341,Frozen Foods,99.9384,OUT013,1987,High,Tier 3,Supermarket Type1,689.7688
3203,10.195,Regular,0.145867347,Dairy,194.0794,OUT046,1997,Small,Tier 1,Supermarket Type1,3901.588
4309,6.095,Low Fat,0.081361288,Others,141.9154,OUT045,2002,Medium,Tier 2,Supermarket Type1,2694.4926
1630,16.0,Regular,0.099832728,Frozen Foods,87.4856,OUT017,2007,Medium,Tier 2,Supermarket Type1,263.6568
5403,12.15,Regular,0.047037323,Snack Foods,96.4068,OUT027,1985,Medium,Tier 3,Supermarket Type3,2624.5836
1881,13.1,Low Fat,0.012089479,Others,189.853,OUT013,1987,High,Tier 3,Supermarket Type1,3415.554
4742,19.75,Low Fat,0.033942546,Snack Foods,213.5902,OUT049,1999,Medium,Tier 1,Supermarket Type1,4460.1942
5983,11.5,Regular,0.037563325,Snack Foods,109.5254,OUT035,2004,Small,Tier 2,Supermarket Type1,1627.881
1612,18.2,Low Fat,0.049520593,Fruits and Vegetables,147.3734,OUT018,2009,Medium,Tier 3,Supermarket Type2,2375.5744
978,20.75,Regular,0.105994654,Breakfast,150.5682,OUT010,1998,Medium,Tier 3,Grocery Store,762.341
1413,7.365,Low Fat,0.159937597,Snack Foods,93.912,OUT035,2004,Small,Tier 2,Supermarket Type1,1304.968
6281,7.22,Regular,0.038477325,Baking Goods,62.951,OUT018,2009,Medium,Tier 3,Supermarket Type2,1138.518
4012,19.2,Low Fat,0.058893461,Snack Foods,178.9318,OUT010,1998,Medium,Tier 3,Grocery Store,180.4318
848,9.0,Low Fat,0.079794329,Canned,80.1644,OUT017,2007,Medium,Tier 2,Supermarket Type1,1178.466
7084,11.8,Low Fat,0.054460571,Hard Drinks,77.0012,OUT017,2007,Medium,Tier 2,Supermarket Type1,2277.036
4490,18.0,Low Fat,0.008539208,Baking Goods,81.2618,OUT035,2004,Small,Tier 2,Supermarket Type1,402.809
4246,10.85,Low Fat,0.163160327,Snack Foods,107.4622,OUT017,2007,Medium,Tier 2,Supermarket Type1,1693.7952
2877,19.1,Low Fat,0.03856376,Fruits and Vegetables,209.2586,OUT046,1997,Small,Tier 1,Supermarket Type1,3165.879
2271,12.15,Regular,0.095587976,Fruits and Vegetables,193.982,OUT019,1985,Small,Tier 1,Grocery Store,579.246
2392,11.15,Regular,0.00827301,Dairy,150.4708,OUT013,1987,High,Tier 3,Supermarket Type1,1956.1204
6963,17.7,Regular,0.0,Fruits and Vegetables,46.8034,OUT017,2007,Medium,Tier 2,Supermarket Type1,923.4646
1830,10.6,Low Fat,0.011087128,Breads,41.4454,OUT035,2004,Small,Tier 2,Supermarket Type1,1468.089
3317,14.7,Low Fat,0.072707309,Fruits and Vegetables,49.5034,OUT017,2007,Medium,Tier 2,Supermarket Type1,291.6204
8398,8.85,Low Fat,0.016052446,Household,106.7964,OUT045,2002,Medium,Tier 2,Supermarket Type1,1367.5532
7314,19.6,Low Fat,0.02394662,Household,106.9964,OUT035,2004,Small,Tier 2,Supermarket Type1,1788.3388
47,10.0,Low Fat,0.025879577,Canned,265.2226,OUT045,2002,Medium,Tier 2,Supermarket Type1,5815.0972
4634,12.15,Low Fat,0.123557061,Household,216.6192,OUT019,1985,Small,Tier 1,Grocery Store,215.7192
4800,7.81,Low Fat,0.112906337,Soft Drinks,243.5486,OUT010,1998,Medium,Tier 3,Grocery Store,488.6972
1350,12.15,Low Fat,0.0,Health and Hygiene,123.473,OUT019,1985,Small,Tier 1,Grocery Store,369.519
8201,12.15,Regular,0.03670437,Meat,228.1352,OUT027,1985,Medium,Tier 3,Supermarket Type3,9390.4432
3717,20.25,Regular,0.076097073,Dairy,193.5794,OUT013,1987,High,Tier 3,Supermarket Type1,1950.794
4148,12.15,Low Fat,0.009534758,Snack Foods,64.551,OUT027,1985,Medium,Tier 3,Supermarket Type3,1201.769
446,12.15,Regular,0.141975462,Snack Foods,49.6008,OUT019,1985,Small,Tier 1,Grocery Store,50.6008
2248,7.5,Low Fat,0.036439878,Health and Hygiene,175.3028,OUT017,2007,Medium,Tier 2,Supermarket Type1,3010.7476
1743,16.5,Regular,0.079875237,Fruits and Vegetables,102.7332,OUT045,2002,Medium,Tier 2,Supermarket Type1,1537.998
844,12.15,Regular,0.0,Canned,154.6314,OUT027,1985,Medium,Tier 3,Supermarket Type3,6515.5188
6255,8.97,Low Fat,0.092997032,Household,55.2956,OUT035,2004,Small,Tier 2,Supermarket Type1,873.5296
6985,12.15,Regular,0.020312314,Meat,98.1042,OUT027,1985,Medium,Tier 3,Supermarket Type3,2777.7176
3289,9.895,Low Fat,0.167831064,Soft Drinks,237.4564,OUT046,1997,Small,Tier 1,Supermarket Type1,715.0692
3936,8.21,Low Fat,0.045016894,Dairy,87.6198,OUT045,2002,Medium,Tier 2,Supermarket Type1,1133.8574
3761,5.15,Regular,0.10239789,Meat,122.1388,OUT010,1998,Medium,Tier 3,Grocery Store,495.3552
2440,20.35,Regular,0.031102571,Dairy,257.2672,OUT017,2007,Medium,Tier 2,Supermarket Type1,2045.3376
3103,9.6,Low Fat,0.096842096,Soft Drinks,166.1158,OUT017,2007,Medium,Tier 2,Supermarket Type1,501.3474
6548,10.65,Low Fat,0.024107056,Fruits and Vegetables,56.6272,OUT017,2007,Medium,Tier 2,Supermarket Type1,447.4176
678,7.17,Regular,0.05997133,Fruits and Vegetables,132.1968,OUT018,2009,Medium,Tier 3,Supermarket Type2,2870.9296
4101,12.15,Low Fat,0.144534212,Dairy,190.6504,OUT019,1985,Small,Tier 1,Grocery Store,575.2512
7586,12.15,Regular,0.0,Baking Goods,165.5868,OUT027,1985,Medium,Tier 3,Supermarket Type3,5404.9644
4955,16.2,Low Fat,0.074019393,Frozen Foods,41.7454,OUT010,1998,Medium,Tier 3,Grocery Store,83.8908
1294,18.85,Low Fat,0.042641788,Canned,257.833,OUT035,2004,Small,Tier 2,Supermarket Type1,5382.993
3316,12.6,Low Fat,0.087380432,Fruits and Vegetables,109.7228,OUT013,1987,High,Tier 3,Supermarket Type1,1547.3192
4372,13.65,Low Fat,0.04917754,Fruits and Vegetables,151.805,OUT013,1987,High,Tier 3,Supermarket Type1,2696.49
5041,11.0,Regular,0.088025298,Frozen Foods,158.063,OUT045,2002,Medium,Tier 2,Supermarket Type1,2659.871
971,11.6,Low Fat,0.038597077,Dairy,57.9272,OUT045,2002,Medium,Tier 2,Supermarket Type1,615.1992
6319,11.1,Low Fat,0.135692831,Snack Foods,220.0482,OUT018,2009,Medium,Tier 3,Supermarket Type2,2628.5784
5270,20.5,Low Fat,0.143283608,Household,37.919,OUT046,1997,Small,Tier 1,Supermarket Type1,183.095
1112,12.15,Low Fat,0.099747488,Fruits and Vegetables,75.2328,OUT027,1985,Medium,Tier 3,Supermarket Type3,1544.656
8442,12.15,Low Fat,0.173324207,Frozen Foods,39.9164,OUT019,1985,Small,Tier 1,Grocery Store,38.6164
776,12.3,Low Fat,0.069446588,Soft Drinks,106.3938,OUT035,2004,Small,Tier 2,Supermarket Type1,857.5504
8277,20.5,Low Fat,0.032954044,Household,39.3822,OUT017,2007,Medium,Tier 2,Supermarket Type1,314.2576
2231,12.0,Low Fat,0.033974436,Canned,181.8976,OUT046,1997,Small,Tier 1,Supermarket Type1,4527.44
2228,7.35,Regular,0.014353174,Fruits and Vegetables,242.6512,OUT013,1987,High,Tier 3,Supermarket Type1,969.4048
2153,12.15,Low Fat,0.055566935,Household,263.591,OUT019,1985,Small,Tier 1,Grocery Store,262.991
6005,5.175,Regular,0.029555773,Snack Foods,105.9622,OUT045,2002,Medium,Tier 2,Supermarket Type1,1693.7952
4341,19.1,Low Fat,0.045400017,Dairy,38.8138,OUT045,2002,Medium,Tier 2,Supermarket Type1,690.4346
5333,6.985,Regular,0.137926458,Meat,184.7608,OUT018,2009,Medium,Tier 3,Supermarket Type2,4042.7376
